datetime,contentID,username,person_count,age,gender,proximity,emotions,actions,gazes,audio_reactions,imageurl,audiourl,derived_emotions,attention
2021-12-19 08:36:10,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,matacindy,4,11,female,6,"[[0.10290810040000001, 'angry'], [0.0825319348, 'sad'], [0.2853560775, 'fear'], [0.24682733380000002, 'neutral'], [0.0576427725, 'surprise'], [0.22473378100000002, 'happy']]",dancing,looking_straight,LaughOutLoud,white_walsh-burgess.net,herrera_decker.info,fear,1
2021-12-19 08:36:15,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,douglaslopez,5,28,male,7,"[[0.1036518929, 'fear'], [0.2975881143, 'happy'], [0.24828654400000003, 'surprise'], [0.0877583561, 'neutral'], [0.2363877744, 'angry'], [0.0263273183, 'sad']]",jumping,looking_away,scream,powell_thompson.com,navarro_barnett-mckenzie.biz,happy,0
2021-12-19 08:36:20,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,james96,3,41,male,8,"[[0.0006366265, 'happy'], [0.40873934310000004, 'sad'], [0.1165025143, 'neutral'], [0.0199855397, 'surprise'], [0.1396229752, 'angry'], [0.31451300130000004, 'fear']]",sitting,looking_straight,scream,fitzgerald-martin_miller.info,smith_williams.org,sad,1
2021-12-19 08:36:25,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,kimberly73,3,14,male,6,"[[0.0289219904, 'angry'], [0.1751292911, 'neutral'], [0.1128390185, 'surprise'], [0.1729318842, 'fear'], [0.3232087207, 'happy'], [0.1869690951, 'sad']]",talking,looking_away,LaughOutLoud,becker_richard.org,hutchinson-hampton_mills.net,happy,0
2021-12-19 08:36:30,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,smithlauren,3,65,female,9,"[[0.10874395240000001, 'fear'], [0.16168900690000002, 'angry'], [0.44686280030000003, 'sad'], [0.0978107815, 'surprise'], [0.13410581430000001, 'happy'], [0.0507876446, 'neutral']]",sitting,looking_straight,LaughOutLoud,reyes_johnson.org,gibson-nichols_hicks.com,sad,1
2021-12-19 08:36:35,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,nicholas37,3,51,female,9,"[[0.1972214763, 'sad'], [0.2481186652, 'happy'], [0.0616972573, 'angry'], [0.0955951615, 'surprise'], [0.2395682906, 'neutral'], [0.1577991491, 'fear']]",talking,looking_straight,LaughOutLoud,alvarez-anderson_ball.com,zhang_daniel.biz,happy,1
2021-12-19 08:36:40,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,hooverjames,4,83,male,8,"[[0.0945251723, 'sad'], [0.0620454396, 'angry'], [0.2445867357, 'fear'], [0.0804515895, 'neutral'], [0.26370568910000003, 'surprise'], [0.2546853738, 'happy']]",walking,looking_away,scream,price-barnes_allison.info,williams-smith_delgado.com,surprise,0
2021-12-19 08:36:45,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,chenchristina,3,83,female,5,"[[0.3511529868, 'neutral'], [0.0910435651, 'surprise'], [0.123739313, 'sad'], [0.1084316518, 'fear'], [0.1595882214, 'happy'], [0.16604426190000002, 'angry']]",sitting,looking_straight,LaughOutLoud,wilkerson-wilson_dominguez-rojas.biz,schmidt-stevenson_chapman.net,neutral,1
2021-12-19 08:36:50,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,jonessarah,1,85,female,5,"[[0.1967173605, 'happy'], [0.16324488280000002, 'fear'], [0.0889416841, 'sad'], [0.0325351713, 'angry'], [0.1940332883, 'surprise'], [0.3245276131, 'neutral']]",dancing,looking_away,scream,huang-conway_clark.com,clark-doyle_johnson.biz,neutral,0
2021-12-19 08:36:55,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,chad91,1,34,female,6,"[[0.16139567500000002, 'sad'], [0.07349592540000001, 'angry'], [0.0947240458, 'surprise'], [0.4125011041, 'fear'], [0.1335994505, 'happy'], [0.1242837992, 'neutral']]",walking,looking_away,cheer,olson-butler_sanders-reyes.com,baker-wells_cole-may.com,fear,0
2021-12-19 08:37:00,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,cynthiareese,1,55,female,7,"[[0.5019034088000001, 'sad'], [0.029710701500000002, 'angry'], [0.0936854996, 'neutral'], [0.012626749900000001, 'surprise'], [0.032180225800000004, 'fear'], [0.3298934143, 'happy']]",walking,looking_straight,scream,reyes-rodriguez_williamson-fox.com,pratt-brown_carlson.org,sad,1
2021-12-19 08:37:05,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,fpope,2,52,male,8,"[[0.12128371500000001, 'surprise'], [0.2200202558, 'fear'], [0.0960718187, 'happy'], [0.00040173440000000003, 'neutral'], [0.3210679232, 'sad'], [0.2411545531, 'angry']]",sitting,looking_away,scream,harper_ayers.com,schmitt-oliver_holmes.org,sad,0
2021-12-19 08:37:10,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,rosewallace,2,74,female,9,"[[0.0096392883, 'neutral'], [0.19012731130000002, 'happy'], [0.0435528622, 'fear'], [0.22190288930000002, 'surprise'], [0.1551818185, 'sad'], [0.3795958304, 'angry']]",dancing,looking_away,LaughOutLoud,morales_vasquez-luna.com,marshall_smith.com,angry,0
2021-12-19 08:37:15,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,cdurham,4,37,female,5,"[[0.14217890730000002, 'surprise'], [0.1768997287, 'fear'], [0.2846710313, 'angry'], [0.1655066554, 'sad'], [0.2092735772, 'happy'], [0.0214701001, 'neutral']]",sitting,looking_away,scream,miller_lucas.org,hernandez_graves.info,angry,0
2021-12-19 08:37:20,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,williamgarcia,2,57,female,5,"[[0.1708993777, 'angry'], [0.022865404500000002, 'sad'], [0.3217000619, 'fear'], [0.1552220979, 'happy'], [0.0893176198, 'neutral'], [0.23999543820000002, 'surprise']]",sitting,looking_away,scream,watson_freeman.info,townsend_garcia-butler.com,fear,0
2021-12-19 08:37:25,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,cabreralauren,5,18,female,10,"[[0.2940135269, 'fear'], [0.0651764933, 'neutral'], [0.0745818308, 'sad'], [0.0066589492, 'surprise'], [0.0946112736, 'angry'], [0.46495792620000004, 'happy']]",jumping,looking_away,scream,hall_irwin-johnson.com,smith_clay.com,happy,0
2021-12-19 08:37:30,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,tanyawilson,3,87,female,9,"[[0.0937382139, 'sad'], [0.0854427283, 'fear'], [0.2605360668, 'angry'], [0.3720592733, 'surprise'], [0.0072128288, 'neutral'], [0.1810108889, 'happy']]",walking,looking_away,cheer,pittman-forbes_alexander.info,garcia_richardson.net,surprise,0
2021-12-19 08:37:35,f5e1caa8-01e0-4c81-bc2a-8616bd4615df,taylormisty,2,66,female,10,"[[0.006250303600000001, 'angry'], [0.5084338563, 'sad'], [0.09449889210000001, 'fear'], [0.0768928205, 'neutral'], [0.2536209534, 'surprise'], [0.0603031741, 'happy']]",sitting,looking_straight,cheer,caldwell_cook.biz,williams-alexander_villa.info,sad,1
2021-12-19 08:37:40,fb09d55b-331f-4b34-842f-4b964062e6c9,michael12,2,36,female,10,"[[0.2733303916, 'happy'], [0.28319220500000003, 'fear'], [0.0040490066, 'neutral'], [0.038519777000000005, 'surprise'], [0.3649526596, 'angry'], [0.035955960200000005, 'sad']]",talking,looking_straight,cheer,long_hartman-perkins.com,daniels_hall.com,angry,1
2021-12-19 08:37:45,fb09d55b-331f-4b34-842f-4b964062e6c9,balldawn,3,68,male,5,"[[0.30232214290000003, 'neutral'], [0.0868214162, 'fear'], [0.2775996632, 'angry'], [0.22916317530000002, 'happy'], [0.0073324334, 'surprise'], [0.0967611691, 'sad']]",jumping,looking_away,scream,smith_armstrong.com,leach-ward_kemp.com,neutral,0
2021-12-19 08:37:50,fb09d55b-331f-4b34-842f-4b964062e6c9,hammondmaria,3,14,female,7,"[[0.0563764387, 'happy'], [0.0094725867, 'neutral'], [0.012109528900000001, 'sad'], [0.27386112890000003, 'surprise'], [0.5700362248, 'angry'], [0.0781440919, 'fear']]",jumping,looking_straight,scream,bailey_mitchell-sandoval.com,martinez_mccann.org,angry,1
2021-12-19 08:37:55,fb09d55b-331f-4b34-842f-4b964062e6c9,david53,3,58,male,8,"[[0.1702080087, 'angry'], [0.0480862216, 'surprise'], [0.0055033294000000005, 'happy'], [0.059947499800000005, 'neutral'], [0.5668499734, 'fear'], [0.1494049671, 'sad']]",dancing,looking_away,scream,morrow_west.com,tucker-foster_torres.com,fear,0
2021-12-19 08:38:00,fb09d55b-331f-4b34-842f-4b964062e6c9,kennethhodges,2,57,female,7,"[[0.26869565830000003, 'fear'], [0.0270936832, 'neutral'], [0.0618509355, 'sad'], [0.1480590206, 'surprise'], [0.0141091541, 'angry'], [0.4801915483, 'happy']]",sitting,looking_straight,LaughOutLoud,smith_aguirre-doyle.biz,harris_hooper.com,happy,1
2021-12-19 08:38:05,fb09d55b-331f-4b34-842f-4b964062e6c9,mitchellbrandon,5,79,male,10,"[[0.0637920226, 'neutral'], [0.4422775101, 'surprise'], [0.3004269216, 'fear'], [0.0456164202, 'angry'], [0.0945938728, 'happy'], [0.0532932528, 'sad']]",dancing,looking_straight,LaughOutLoud,richardson_dorsey-kim.com,brown_holloway.com,surprise,1
2021-12-19 08:38:10,fb09d55b-331f-4b34-842f-4b964062e6c9,vwolf,2,12,male,5,"[[0.0669469041, 'happy'], [0.0758268129, 'angry'], [0.3967251869, 'fear'], [0.2329889292, 'sad'], [0.15861665660000002, 'surprise'], [0.0688955102, 'neutral']]",sitting,looking_away,cheer,nelson_greer-cole.com,callahan-moore_hill-griffith.com,fear,0
2021-12-19 08:38:15,fb09d55b-331f-4b34-842f-4b964062e6c9,weavermaria,1,30,female,5,"[[0.1082165133, 'surprise'], [0.017210138700000002, 'happy'], [0.0828659499, 'angry'], [0.1359118225, 'neutral'], [0.5560012593, 'sad'], [0.0997943163, 'fear']]",jumping,looking_away,LaughOutLoud,peterson-thomas_jordan-cain.com,lewis-shannon_luna.com,sad,0
2021-12-19 08:38:20,fb09d55b-331f-4b34-842f-4b964062e6c9,oconnellkevin,1,34,female,7,"[[0.2932083135, 'angry'], [0.0647676734, 'sad'], [0.22553278000000002, 'fear'], [0.1435877436, 'neutral'], [0.18380241560000002, 'surprise'], [0.08910107390000001, 'happy']]",walking,looking_away,LaughOutLoud,powell_clark.net,brown_williams.info,angry,0
2021-12-19 08:38:25,fb09d55b-331f-4b34-842f-4b964062e6c9,ogonzales,3,42,female,10,"[[0.3445369625, 'surprise'], [0.196466526, 'happy'], [0.2413907684, 'angry'], [0.0156806561, 'fear'], [0.1817070456, 'sad'], [0.0202180414, 'neutral']]",talking,looking_away,cheer,jackson_butler-jones.com,odom-jackson_williams.com,surprise,0
2021-12-19 08:38:30,fb09d55b-331f-4b34-842f-4b964062e6c9,nathancoleman,4,64,male,7,"[[0.014322821400000001, 'sad'], [0.2980268297, 'fear'], [0.2545126096, 'surprise'], [0.24538181890000002, 'angry'], [0.0449323655, 'happy'], [0.1428235548, 'neutral']]",talking,looking_straight,scream,mcgee_parks.biz,johnson-fry_paul.com,fear,1
2021-12-19 08:38:35,fb09d55b-331f-4b34-842f-4b964062e6c9,darius90,1,29,male,5,"[[0.35974511670000003, 'angry'], [0.2041266992, 'fear'], [0.074117472, 'neutral'], [0.2010225636, 'surprise'], [0.1099473437, 'sad'], [0.0510408048, 'happy']]",talking,looking_away,cheer,andrews_castaneda.com,cisneros-golden_gardner.com,angry,0
2021-12-19 08:38:40,fb09d55b-331f-4b34-842f-4b964062e6c9,rrodriguez,4,33,male,7,"[[0.5665902387, 'surprise'], [0.0881707679, 'fear'], [0.0197791636, 'sad'], [0.0386390394, 'angry'], [0.0333374857, 'happy'], [0.25348330480000003, 'neutral']]",dancing,looking_straight,scream,evans_callahan.biz,hess_porter.com,surprise,1
2021-12-19 08:38:45,fb09d55b-331f-4b34-842f-4b964062e6c9,cindyfranklin,4,79,male,10,"[[0.0058675907000000005, 'sad'], [0.0409214704, 'angry'], [0.1662791254, 'surprise'], [0.0200361851, 'fear'], [0.014006475000000001, 'happy'], [0.7528891534000001, 'neutral']]",sitting,looking_away,cheer,hoover-turner_watson-smith.com,bates_davis-valencia.com,neutral,0
2021-12-19 08:38:50,fb09d55b-331f-4b34-842f-4b964062e6c9,brownemily,4,63,female,10,"[[0.4401067866, 'fear'], [0.0312657619, 'angry'], [0.3769450569, 'neutral'], [0.0012088415, 'sad'], [0.016960149600000002, 'happy'], [0.13351340350000002, 'surprise']]",dancing,looking_away,LaughOutLoud,pennington-garcia_yates-sexton.com,garcia-jensen_wright.com,fear,0
2021-12-19 08:38:55,fb09d55b-331f-4b34-842f-4b964062e6c9,anitalevine,4,31,female,5,"[[0.1389148532, 'neutral'], [0.2113124985, 'sad'], [0.0310003325, 'surprise'], [0.22594010150000002, 'fear'], [0.3125105607, 'happy'], [0.0803216535, 'angry']]",sitting,looking_straight,cheer,marquez-wiggins_callahan-nelson.com,atkins-nelson_jackson-molina.info,happy,1
2021-12-19 08:39:00,fb09d55b-331f-4b34-842f-4b964062e6c9,davidosborn,5,46,male,10,"[[0.2174939529, 'angry'], [0.0254481319, 'surprise'], [0.0622317453, 'sad'], [0.103232931, 'fear'], [0.4346138336, 'neutral'], [0.1569794053, 'happy']]",talking,looking_straight,LaughOutLoud,huffman_scott.com,steele_whitney.com,neutral,1
2021-12-19 08:39:05,fb09d55b-331f-4b34-842f-4b964062e6c9,weberrebecca,5,60,female,6,"[[0.0727091479, 'angry'], [0.1776437005, 'neutral'], [0.6267891456, 'happy'], [0.0236116739, 'sad'], [0.09113654090000001, 'fear'], [0.0081097912, 'surprise']]",walking,looking_away,cheer,gonzalez-clark_greene.org,taylor_flynn.com,happy,0
2021-12-19 08:39:10,fb09d55b-331f-4b34-842f-4b964062e6c9,david52,1,32,male,8,"[[0.5838356859, 'surprise'], [0.1288535413, 'sad'], [0.0046435297, 'fear'], [0.10681525950000001, 'happy'], [0.0590598346, 'angry'], [0.1167921489, 'neutral']]",jumping,looking_away,cheer,poole-guzman_floyd-davis.com,wright_carter-smith.biz,surprise,0
2021-12-19 08:39:15,fb09d55b-331f-4b34-842f-4b964062e6c9,charlotte36,2,28,female,9,"[[0.2292756302, 'fear'], [0.1162975774, 'sad'], [0.17048602540000002, 'neutral'], [0.00048295090000000004, 'angry'], [0.4489264069, 'happy'], [0.0345314092, 'surprise']]",talking,looking_straight,scream,salazar_morgan-burton.com,johnson_herrera.com,happy,1
2021-12-19 08:39:20,fb09d55b-331f-4b34-842f-4b964062e6c9,kimberly76,2,69,female,10,"[[0.0380327128, 'surprise'], [0.008794349, 'neutral'], [0.4477946727, 'happy'], [0.3371078171, 'fear'], [0.0822649372, 'sad'], [0.0860055113, 'angry']]",sitting,looking_away,LaughOutLoud,wheeler_mcdowell.com,fowler_atkins.com,happy,0
2021-12-19 08:39:25,fb09d55b-331f-4b34-842f-4b964062e6c9,qwilson,2,57,female,7,"[[0.1059535487, 'happy'], [0.0875683889, 'angry'], [0.263716819, 'surprise'], [0.3362005663, 'sad'], [0.1925362568, 'neutral'], [0.0140244205, 'fear']]",sitting,looking_straight,LaughOutLoud,gordon_price.com,johns_gray-mccoy.com,sad,1
2021-12-19 08:39:30,fb09d55b-331f-4b34-842f-4b964062e6c9,sullivanleslie,2,50,female,6,"[[0.0664041524, 'happy'], [0.2832652804, 'sad'], [0.041428310600000004, 'surprise'], [0.4146821188, 'fear'], [0.1012632587, 'neutral'], [0.0929568791, 'angry']]",dancing,looking_away,scream,romero-lowe_phillips-anderson.net,reyes_morgan.com,fear,0
2021-12-19 08:39:35,fb09d55b-331f-4b34-842f-4b964062e6c9,oclark,4,48,female,5,"[[0.005881537, 'happy'], [0.0915202926, 'angry'], [0.25453496330000003, 'fear'], [0.0804025205, 'neutral'], [0.46457596290000003, 'surprise'], [0.1030847237, 'sad']]",dancing,looking_straight,scream,le-harris_schwartz.biz,harris_matthews.net,surprise,1
2021-12-19 08:39:40,fb09d55b-331f-4b34-842f-4b964062e6c9,laura35,2,15,male,10,"[[0.086885192, 'neutral'], [0.2258914678, 'fear'], [0.0322723901, 'surprise'], [0.0580702939, 'happy'], [0.2351982404, 'angry'], [0.36168241570000004, 'sad']]",talking,looking_straight,cheer,manning-ward_ramsey.org,cantu_ramsey.net,sad,1
2021-12-19 08:39:45,fb09d55b-331f-4b34-842f-4b964062e6c9,michaelstephens,3,42,female,10,"[[0.026256302000000002, 'happy'], [0.0770191908, 'neutral'], [0.2387820136, 'surprise'], [0.0031586507, 'angry'], [0.46830167580000004, 'sad'], [0.186482167, 'fear']]",talking,looking_straight,LaughOutLoud,hayes_ward.com,herring-davis_gonzalez-williams.com,sad,1
2021-12-19 08:39:50,fb09d55b-331f-4b34-842f-4b964062e6c9,xyoung,2,35,female,10,"[[0.1309936177, 'fear'], [0.0646192959, 'surprise'], [0.2803903545, 'neutral'], [0.09040885800000001, 'sad'], [0.1886603997, 'angry'], [0.24492747420000002, 'happy']]",dancing,looking_straight,cheer,francis_harris.com,jimenez-mccoy_frost-rodriguez.com,neutral,1
2021-12-19 08:39:55,fb09d55b-331f-4b34-842f-4b964062e6c9,gavinalvarez,5,63,female,6,"[[0.0344681266, 'neutral'], [0.13744296050000002, 'angry'], [0.1439406281, 'surprise'], [0.5613239894000001, 'happy'], [0.0813170555, 'sad'], [0.0415072399, 'fear']]",dancing,looking_away,LaughOutLoud,carney-williams_wright.com,garcia_crosby.com,happy,0
2021-12-19 08:40:00,fb09d55b-331f-4b34-842f-4b964062e6c9,jbaker,5,30,male,8,"[[0.16363508000000002, 'neutral'], [0.4295099653, 'angry'], [0.1173939004, 'surprise'], [0.13772113190000002, 'fear'], [0.0180562349, 'sad'], [0.1336836875, 'happy']]",sitting,looking_straight,scream,bender_parsons.com,watkins_mullen-marshall.com,angry,1
2021-12-19 08:40:05,fb09d55b-331f-4b34-842f-4b964062e6c9,haileylarson,4,30,female,6,"[[0.054136662, 'angry'], [0.0014582337, 'sad'], [0.0490824307, 'happy'], [0.1131697383, 'surprise'], [0.4251790923, 'neutral'], [0.356973843, 'fear']]",sitting,looking_away,cheer,ward_neal.biz,holland_davis.com,neutral,0
2021-12-19 08:40:10,534dc1d4-849c-4652-bc66-3a8b17b7d51c,simmonskarina,1,20,female,9,"[[0.0086437334, 'happy'], [0.08964453010000001, 'sad'], [0.0080936114, 'angry'], [0.024584264300000002, 'fear'], [0.6211518886, 'surprise'], [0.24788197210000001, 'neutral']]",sitting,looking_away,LaughOutLoud,williams_peterson.net,boone_williamson.biz,surprise,0
2021-12-19 08:40:15,534dc1d4-849c-4652-bc66-3a8b17b7d51c,xdaugherty,1,31,female,5,"[[0.1460380378, 'neutral'], [0.1471944533, 'surprise'], [0.2782481066, 'angry'], [0.0489322286, 'fear'], [0.08195577970000001, 'sad'], [0.297631394, 'happy']]",jumping,looking_straight,scream,hale_newton.com,price-lopez_reyes.net,happy,1
2021-12-19 08:40:20,534dc1d4-849c-4652-bc66-3a8b17b7d51c,wrightandre,4,58,female,8,"[[0.0321766797, 'neutral'], [0.2373509073, 'sad'], [0.39786798360000003, 'fear'], [0.26930398780000003, 'angry'], [0.0018002539, 'happy'], [0.0615001876, 'surprise']]",sitting,looking_away,cheer,henry_franco.com,juarez_hall.com,fear,0
2021-12-19 08:40:25,534dc1d4-849c-4652-bc66-3a8b17b7d51c,andrew52,3,45,male,7,"[[0.0331109717, 'neutral'], [0.0591892838, 'surprise'], [0.0148768803, 'fear'], [0.5061856775, 'happy'], [0.0187353664, 'angry'], [0.3679018204, 'sad']]",jumping,looking_away,scream,hall_young-harris.com,irwin_holmes.biz,happy,0
2021-12-19 08:40:30,534dc1d4-849c-4652-bc66-3a8b17b7d51c,vjackson,3,43,male,8,"[[0.07767232240000001, 'neutral'], [0.4265329353, 'happy'], [0.1194158897, 'angry'], [0.17910994400000002, 'surprise'], [0.07093841370000001, 'sad'], [0.1263304948, 'fear']]",sitting,looking_away,cheer,mcintosh_chambers.com,williams_larsen.org,happy,0
2021-12-19 08:40:35,534dc1d4-849c-4652-bc66-3a8b17b7d51c,tammysalinas,2,69,female,10,"[[0.29192129510000003, 'sad'], [0.1690974802, 'neutral'], [0.1577770056, 'angry'], [0.1009941714, 'happy'], [0.2174657445, 'fear'], [0.0627443031, 'surprise']]",jumping,looking_straight,scream,harrington_craig.com,rose-blair_mitchell.com,sad,1
2021-12-19 08:40:40,534dc1d4-849c-4652-bc66-3a8b17b7d51c,nelsonandrew,2,64,male,6,"[[0.1299631034, 'neutral'], [0.19307162830000002, 'fear'], [0.0525518332, 'surprise'], [0.2593640849, 'happy'], [0.2623311333, 'angry'], [0.1027182169, 'sad']]",talking,looking_straight,scream,conley-morrison_parrish-dunn.biz,lee_oliver-barnes.net,angry,1
2021-12-19 08:40:45,534dc1d4-849c-4652-bc66-3a8b17b7d51c,pperez,5,11,male,10,"[[0.1924701324, 'angry'], [0.1212152885, 'fear'], [0.0356135387, 'sad'], [0.5292668705, 'neutral'], [0.0469290458, 'surprise'], [0.0745051241, 'happy']]",walking,looking_straight,cheer,heath_mahoney-cruz.com,estrada_turner-harmon.com,neutral,1
2021-12-19 08:40:50,534dc1d4-849c-4652-bc66-3a8b17b7d51c,uhodge,5,64,female,8,"[[0.0854203553, 'surprise'], [0.0020714146, 'sad'], [0.48677480830000003, 'neutral'], [0.15271836930000002, 'fear'], [0.0071447896000000006, 'angry'], [0.2658702629, 'happy']]",walking,looking_away,scream,schmidt_kennedy.info,wolfe_hernandez.biz,neutral,0
2021-12-19 08:40:55,534dc1d4-849c-4652-bc66-3a8b17b7d51c,ehernandez,3,83,female,7,"[[0.13731645750000002, 'surprise'], [0.0897132253, 'neutral'], [0.3747726107, 'angry'], [0.030067478300000002, 'sad'], [0.0713199769, 'happy'], [0.2968102513, 'fear']]",dancing,looking_straight,cheer,klein_white-pearson.biz,ware_salas-gomez.com,angry,1
2021-12-19 08:41:00,534dc1d4-849c-4652-bc66-3a8b17b7d51c,andersonvalerie,1,60,male,6,"[[0.0734565665, 'sad'], [0.1330276488, 'angry'], [0.2089568084, 'surprise'], [0.0507301854, 'happy'], [0.16479424080000002, 'fear'], [0.36903455020000003, 'neutral']]",sitting,looking_straight,scream,powell-richard_wade-stokes.biz,vazquez-harper_chen.com,neutral,1
2021-12-19 08:41:05,534dc1d4-849c-4652-bc66-3a8b17b7d51c,rochajohn,3,60,female,7,"[[0.300690648, 'happy'], [0.3416639616, 'fear'], [0.07295064400000001, 'surprise'], [0.1076899441, 'sad'], [0.0654101646, 'neutral'], [0.1115946377, 'angry']]",walking,looking_straight,LaughOutLoud,schwartz_wagner.biz,murray_montoya-savage.com,fear,1
2021-12-19 08:41:10,534dc1d4-849c-4652-bc66-3a8b17b7d51c,summerswalter,1,47,male,9,"[[0.13065781610000002, 'surprise'], [0.0253938863, 'happy'], [0.4897409829, 'neutral'], [0.27017646170000004, 'sad'], [0.07744921020000001, 'fear'], [0.0065816429, 'angry']]",dancing,looking_away,cheer,jacobs_crane-williams.com,lozano_moreno.com,neutral,0
2021-12-19 08:41:15,534dc1d4-849c-4652-bc66-3a8b17b7d51c,gainesmichael,4,77,female,5,"[[0.1107222176, 'surprise'], [0.17312439840000002, 'sad'], [0.059959051400000005, 'angry'], [0.0967905631, 'happy'], [0.3608908534, 'fear'], [0.19851291610000002, 'neutral']]",talking,looking_straight,LaughOutLoud,stevenson-bell_jenkins.com,lee_reyes.com,fear,1
2021-12-19 08:41:20,534dc1d4-849c-4652-bc66-3a8b17b7d51c,mgoodman,5,41,female,9,"[[0.059946918700000004, 'surprise'], [0.0282633849, 'happy'], [0.5140255906, 'neutral'], [0.1370743197, 'sad'], [0.1268960654, 'fear'], [0.1337937207, 'angry']]",sitting,looking_away,scream,nichols-bailey_walker-stephenson.info,lewis_lewis-evans.net,neutral,0
